Date,Time,CCNY_O3,CCNY_PM2.5,CCNY_CO,PS 19_PM2.5,Queens College_CO,Queens College_SO2,Queens College_O3,Queens College_NO,Queens College_NO2,Queens College_Nox,Queens College_PM2.5,Queens College_Temp
11/28/2018,23:00:00,0.018,3.3,150.86,2.8,198.72,0.5,0.016,0.935,11.455,12.394,-1.3,41
11/29/2018,0:00:00,0.019,5.4,141.03,5.8,179.23,0.2,0.019,0.544,7.973,8.517,1.5,40.7
11/29/2018,1:00:00,0.019,4.6,139.98,3.4,177.27,0.2,0.019,0.542,8.12,8.661,1.4,40.7
11/29/2018,2:00:00,0.021,4.4,138.05,3.2,177.93,0.2,0.02,0.344,7.15,7.494,-0.8,40.7
11/29/2018,3:00:00,0.02,4.9,123.14,4.2,171.52,0.2,0.021,0.344,7.306,7.651,1.2,40.2
11/29/2018,4:00:00,0.022,3.6,146.77,4,174.12,0.2,0.021,0.579,8.008,8.586,0.2,40.2
11/29/2018,5:00:00,0.022,5.2,140.29,3.4,174.58,0.2,0.021,1.025,9.607,10.638,0.6,40.3
11/29/2018,6:00:00,0.019,5.9,160.87,6,194.22,0.3,0.018,0.921,12.242,13.162,2.4,40.3
11/29/2018,7:00:00,0.018,5.5,184.49,5.2,207.67,0.7,0.018,2.589,13.368,15.959,1.9,40.6
11/29/2018,8:00:00,0.019,5.9,197.79,4.4,210.8,1.7,0.02,6.442,12.1,18.551,1,41.8
11/29/2018,9:00:00,0.022,5.8,166.73,4,189.58,1.5,0.023,5.803,8.572,14.368,2.2,42.4
11/29/2018,10:00:00,0.023,4.6,147.6,3.1,180.91,1.6,0.025,6.169,7.845,14.018,2.2,43.1
11/29/2018,11:00:00,0.025,6.7,139.89,5.2,181.37,1.7,0.025,6.131,8.685,14.82,2.9,44.1
11/29/2018,12:00:00,0.025,5.2,150.44,5,176.75,1.3,0.027,4.098,7.929,12.028,3.5,44.4
11/29/2018,13:00:00,0.028,6.5,140.46,5.7,176.61,1.2,0.029,3.67,8.447,12.11,2.2,44.9
11/29/2018,14:00:00,0.026,5.8,149.45,9.5,188.25,1.5,0.027,3.642,9.671,13.318,0.7,44.4
11/29/2018,15:00:00,0.026,6.5,146.16,6.7,192.96,1.6,0.026,2.683,11.314,13.999,1.6,43.4
11/29/2018,16:00:00,0.025,6.8,153.69,8,185.46,1.6,0.025,2.092,12.448,14.555,1.9,42.6
11/29/2018,17:00:00,0.024,7,172.75,6.4,198.75,0.8,0.025,0.971,11.668,12.636,1.8,41.9
11/29/2018,18:00:00,0.024,7.1,185,10.3,203.14,0.3,0.025,0.587,10.948,11.533,2.5,41.4
11/29/2018,19:00:00,0.021,7.2,182.78,10.4,209.84,0.3,0.022,0.501,12.134,12.636,0.7,40.9
11/29/2018,20:00:00,0.019,7.2,220.42,8,233.9,0.3,0.02,0.478,14.96,15.433,0.3,40.4
11/29/2018,21:00:00,0.019,6.6,185.7,8,227.01,0.3,0.02,0.45,14.674,15.121,2.9,39.9
11/29/2018,22:00:00,0.019,7.2,208.27,6.3,220.15,0.3,0.018,0.393,15.349,15.746,4.3,39.3
11/29/2018,23:00:00,0.018,6.2,178.31,3.6,214.02,0.3,0.02,0.303,12.842,13.146,2.7,38.9
11/30/2018,0:00:00,0.016,5.4,194.79,5.5,220.64,0.2,0.018,0.294,14.905,15.196,-0.8,38.5
11/30/2018,1:00:00,0.013,6.5,263.69,4.6,236.73,0.3,0.013,0.775,19.461,20.236,2.1,38.4
11/30/2018,2:00:00,0.011,6.8,220.74,5.4,238.8,0.3,0.013,0.497,19.085,19.588,1.9,38.3
11/30/2018,3:00:00,0.009,6.5,222.69,4,266.34,0.3,0.009,0.555,23.633,24.188,2.1,37.8
11/30/2018,4:00:00,0.005,7.4,247.83,5.6,250.17,0.3,0.01,1.047,22.385,23.436,5.2,38.6
11/30/2018,5:00:00,0.004,7.8,243.44,6.9,250.12,0.4,0.01,1.938,23.552,25.487,3.7,38.8
11/30/2018,6:00:00,0.004,7.6,292.07,4.1,270.64,0.6,0.007,3.741,27.58,31.32,3.3,39
11/30/2018,7:00:00,0.007,7.8,332.57,9.2,288.71,0.7,0.008,4.741,27.715,32.461,1.7,39.4
11/30/2018,8:00:00,0.009,7,258.34,14.2,290.58,0.9,0.01,7.171,25.196,32.367,3.2,39.4
11/30/2018,9:00:00,0.008,9,298.27,9,318.34,1.2,0.011,11.714,24.846,36.561,5.7,40.5
11/30/2018,10:00:00,0.003,10.6,456.89,9.8,420.58,1,0.006,19.414,30.884,50.298,4.5,41.1
11/30/2018,11:00:00,0.003,11.1,514.96,9.3,408.72,1.2,0.005,23.554,33.085,56.637,8,41.3
11/30/2018,12:00:00,0.004,11.1,495.56,8.9,400.19,1.5,0.006,17.208,30.655,47.866,11.6,41.6
11/30/2018,13:00:00,0.002,11.2,408.26,8.6,291.92,1,0.01,9.052,25.212,34.267,9.6,41.5
11/30/2018,14:00:00,0.001,12.6,457.52,11.6,296.63,0.9,0.01,5.806,24.445,30.249,7.1,41
11/30/2018,15:00:00,0,16.2,561.7,10.7,350.93,0.6,0.005,7.974,29.959,37.932,8.8,40.5
11/30/2018,16:00:00,0,16,592.37,12.9,379.95,0.8,0.002,6.647,32.21,38.865,7.4,40
11/30/2018,17:00:00,0,13.9,652.87,14.7,453.08,0.5,0,11.47,34.164,45.637,6.7,40
11/30/2018,18:00:00,0,12.8,625.54,17.1,393.41,0.4,0.001,9.484,32.606,42.095,8.9,39.5
11/30/2018,19:00:00,0,13.7,571.32,13.8,400.28,0.4,0,11.193,32.483,43.672,9.6,39.5
11/30/2018,20:00:00,0,13.4,534.53,18.9,379.74,0.7,0.001,6.361,31.336,37.707,10.5,39.5
11/30/2018,21:00:00,0,13.7,537.06,14.3,365.84,0.7,0.001,6.089,31.571,37.663,12,39.9
11/30/2018,22:00:00,0,14.3,574.95,11.8,436.2,0.8,0,15.745,33.403,49.151,9.6,40.1
11/30/2018,23:00:00,0,13.7,604.88,7.9,409.73,0.8,0,10.608,31.996,42.605,13.8,40.2
12/1/2018,0:00:00,0,12.6,431.07,7.2,505.26,1.4,0,21.619,31.81,53.432,13.8,40.6
12/1/2018,1:00:00,0,11.3,433.74,5.3,384.84,2.8,0.001,7.151,27.992,35.145,9.4,40.5
12/1/2018,2:00:00,0.001,10.6,329.79,9.9,382.91,1.5,0.002,8.437,26.18,34.615,13.7,40
12/1/2018,3:00:00,0,11.6,395.03,10.8,342.47,0.6,0.002,6.213,24.369,30.587,11.5,39.3
12/1/2018,4:00:00,0.002,11.6,294.34,11.5,340.77,0.8,0.001,11.745,25.98,37.724,11.4,38.6
12/1/2018,5:00:00,0,13,396.92,10.9,378.55,0.6,0.001,12.375,24.052,36.431,12.7,37.9
12/1/2018,6:00:00,0,13.7,369.24,11.7,407.76,1,0.001,18.061,25.476,43.537,11.1,36.9
12/1/2018,7:00:00,0.005,12.4,278.52,10.3,484.08,1,0.001,38.618,26.923,65.551,11,36.8
12/1/2018,8:00:00,0.009,11.6,261.23,9.5,369.35,1.3,0.008,18.82,20.13,38.954,12.4,39.6
12/1/2018,9:00:00,,8.6,,9.4,244.52,0.7,0.018,6.067,10.542,16.606,9.3,40.6
12/1/2018,10:00:00,,11.3,256.79,9.3,199.36,0.5,0.023,3.099,6.634,9.734,5.6,41.1
12/1/2018,11:00:00,0.016,8.3,258.71,5.8,206.75,0.5,0.025,3.225,7.255,10.478,4.8,42.5
12/1/2018,12:00:00,0.019,6.1,213.71,10.8,215.68,0.4,0.025,3.177,7.826,11.003,4.4,43.6
12/1/2018,13:00:00,0.016,7.6,284.01,10.5,191.71,0.3,0.028,,,,2.4,44.7
12/1/2018,14:00:00,0.009,11.4,417.18,11.7,218.75,0.3,0.024,,,,5.6,45
12/1/2018,15:00:00,0.011,10.2,311.99,8.3,297.19,0.6,0.014,,,,6.8,44.5
12/1/2018,16:00:00,0.006,9.5,476.43,5,325.26,0.8,0.008,,,,7.5,43.5
12/1/2018,17:00:00,0.008,10.6,308.93,7.5,271.39,0.5,0.018,,,,9.6,43.5
12/1/2018,18:00:00,0.01,7.4,325.03,11.9,260.77,0.3,0.016,0.324,17.193,17.518,5.4,43.2
12/1/2018,19:00:00,0.019,9.4,947.84,9.2,244.01,0.2,0.02,0.17,14.137,14.308,4.7,42.1
12/1/2018,20:00:00,0.032,9.4,1536.13,12.3,259,0.2,0.018,0.217,15.772,15.989,4.4,41.3
12/1/2018,21:00:00,0.034,9.6,300.36,10,253.4,0.2,0.018,0.359,15.855,16.209,5.3,41.3
12/1/2018,22:00:00,0.034,9.2,371.86,7.8,274.79,0.2,0.016,0.732,17.683,18.42,7.9,41.8
12/1/2018,23:00:00,0.03,9,361.57,3,263.39,0.2,0.017,0.433,15.48,15.916,5.6,42.2
12/2/2018,0:00:00,0.028,7.9,264.84,1.7,214.74,0.2,0.021,0.131,11.61,11.743,2.8,42.6
12/2/2018,1:00:00,0.017,7.4,317.66,0.7,173.73,0.1,0.028,0.052,6.466,6.519,2.1,44.1
12/2/2018,2:00:00,0.017,6.3,227.5,0.4,165.96,0.1,0.029,0.05,5.477,5.528,3,45.1
12/2/2018,3:00:00,0.019,5.7,330.37,0.5,172.98,0.1,0.028,0.128,6.458,6.586,0,45.9
12/2/2018,4:00:00,0.018,4.1,263.93,-1.4,180.88,0.1,0.023,0.449,10.64,11.09,-1.8,45.7
12/2/2018,5:00:00,0.024,3,849.89,2,191.51,0.6,0.018,0.722,11.274,11.998,1.8,44.4
12/2/2018,6:00:00,0.024,2.6,568.65,2,208.47,0.4,0.019,0.744,12.741,13.485,3.5,46
12/2/2018,7:00:00,0.023,2.1,296.54,1,223.33,0.4,0.017,0.814,15.13,15.945,-1.1,46.5
12/2/2018,8:00:00,0.021,2.8,414.29,3,250.94,0.4,0.015,1.378,16.746,18.125,-1.8,47.1
12/2/2018,9:00:00,0.019,4.6,370.91,4.6,282.74,0.3,0.013,2.371,18.252,20.625,4.9,47.6
12/2/2018,10:00:00,0.014,4.3,466.48,7,339.94,0.3,0.011,5.079,20.387,25.465,2.1,49.1
12/2/2018,11:00:00,0.011,4.6,490.27,14.1,355.18,0.2,0.011,6.566,21.193,27.76,4.2,50.5
12/2/2018,12:00:00,0.008,7.1,642.22,11.7,401.67,0.2,0.014,8.073,22.489,30.571,2.5,53.5
12/2/2018,13:00:00,0.004,12.6,1178.36,20.2,630.18,0.2,0.008,12.22,25.112,37.335,5.4,53
12/2/2018,14:00:00,0.003,15.8,1000.89,22.3,506.18,0.2,0.009,6.926,28.513,35.437,7.8,55.3
12/2/2018,15:00:00,0.002,18.4,1094.36,28.7,378.91,0.2,0.013,1.707,25.523,27.231,7.8,53.8
12/2/2018,16:00:00,0.002,19.3,1386.12,21.2,468.29,0.2,0.005,3.396,31.582,34.981,6.8,53.7
12/2/2018,17:00:00,0.002,22.4,2032.48,19.7,813.69,0.3,0,28.957,39.811,68.765,7.1,54.2
12/2/2018,18:00:00,0.001,25.4,2523.53,19.7,1005.42,0.4,0,41.041,39.708,80.749,8.7,55.1
12/2/2018,19:00:00,0.001,25.6,2506.66,19.1,1273.74,0.4,0,52.724,40.885,93.609,13,55
12/2/2018,20:00:00,0.001,20.3,1600.1,14.2,1219.55,0.7,0,76.022,44.35,120.373,12.2,55.2
12/2/2018,21:00:00,0,20.1,1137.2,9.2,953.47,0.5,0,51.939,35.676,87.611,13.6,55.5
12/2/2018,22:00:00,0,10.2,650.77,7.1,742.67,0.4,0,29.978,30.057,60.029,11.5,55.5
12/2/2018,23:00:00,0,9.6,398.39,5.9,443.58,0.3,0,8.56,25.513,34.069,7,55.6
12/3/2018,0:00:00,0.001,8,392.9,4.5,401.65,0.2,0.001,6.189,23.706,29.893,6.8,55.3
12/3/2018,1:00:00,0.004,7.8,446.75,5.3,284.02,0.2,0.009,0.247,12.701,12.95,6.5,54.7
12/3/2018,2:00:00,0.006,8.1,396.63,4.3,303.95,0.2,0.004,0.866,17.522,18.389,8.2,54.5
12/3/2018,3:00:00,0.003,7.9,261.56,4.3,296.82,0.2,0.003,1.005,16.971,17.977,6.3,54.8
12/3/2018,4:00:00,0.005,6.5,215.01,5.3,291.19,0.2,0.002,2.314,17.494,19.808,4.5,54.7
12/3/2018,5:00:00,0.005,6.4,225.16,7.9,322.97,1.2,0.002,5.639,17.788,23.419,5.3,54.7
12/3/2018,6:00:00,0.002,8,304.14,11.6,364.5,3.2,0.001,12.295,20.763,33.049,7,54.1
12/3/2018,7:00:00,0.002,9.4,337.91,8.9,390.44,3.4,0.002,16.946,23.002,39.949,6.2,53.8
12/3/2018,8:00:00,0.007,10.4,300.2,6.5,339.66,1.5,0.006,13.46,21.674,35.137,6.6,54.2
12/3/2018,9:00:00,0.013,7.8,334.42,4.3,279.14,0.8,0.013,7.807,15.409,23.22,6,54.6
12/3/2018,10:00:00,0.02,7.4,214.72,7.5,227.32,0.7,0.019,5.191,9.263,14.448,4.6,54.5
12/3/2018,11:00:00,0.026,6.5,174.08,5.9,232.41,0.7,0.018,3.884,9.042,12.925,2.8,54.5
12/3/2018,12:00:00,0.036,4.8,192.45,4.6,218.61,0.8,0.016,2.799,7.542,10.341,1.8,53
12/3/2018,13:00:00,0.036,4.6,210.89,2.6,230.54,0.4,0.016,3.919,8.276,12.197,2.8,52.9
12/3/2018,14:00:00,0.031,5.3,230.67,7,231.69,0.3,0.016,2.909,8.188,11.092,2,53.1
12/3/2018,15:00:00,0.022,6.7,243.72,7.3,252.72,0.5,,3.643,11.743,15.389,0.2,52.9
12/3/2018,16:00:00,0.018,7.5,254.22,8,277.02,0.4,,2.093,14.563,16.659,1,51.6
12/3/2018,17:00:00,0.025,7.8,363.04,7.4,275.98,0.4,,1.815,14.649,16.465,1.8,50.9
12/3/2018,18:00:00,0.02,7.5,264.82,8.9,289.98,0.5,0.006,1.948,16.903,18.856,1.7,50.1
12/3/2018,19:00:00,0.021,6.4,248.28,8.7,275,0.6,0.007,1.748,15.127,16.873,1.2,49.2
12/3/2018,20:00:00,0.025,6.5,297.28,7,279.43,0.7,0.006,1.672,15.3,16.974,2.1,48.7
12/3/2018,21:00:00,0.027,6.1,390.62,6,271.84,0.6,0.005,1.503,14.06,15.564,1.8,48
12/3/2018,22:00:00,0.023,6.4,267.35,5.4,243.7,0.8,0.007,1.248,10.743,11.993,1.2,47.1
12/3/2018,23:00:00,0.014,5.3,202.26,2.8,241.68,0.4,0.006,1.344,10.207,11.551,0.2,46.2
12/4/2018,0:00:00,0.013,5.5,248.61,2,191.93,0.3,0.01,1.063,6.835,7.899,0.8,44.1
12/4/2018,1:00:00,0.013,5.6,247.65,3,171.55,0.2,0.014,0.778,6.061,6.838,-0.2,41.6
12/4/2018,2:00:00,0.019,4.7,147.7,2.5,168.25,0.2,0.017,0.564,6.124,6.689,0.7,39.9
12/4/2018,3:00:00,0.02,5.5,177.85,1.8,161.94,0.2,0.019,0.655,6.746,7.4,1.5,39
12/4/2018,4:00:00,0.021,5.3,207.89,4.1,157.47,0.2,0.022,0.934,8.511,9.444,-1.5,38.3
12/4/2018,5:00:00,0.021,6.3,215.51,3.3,172.29,0.4,0.021,1.273,10.727,11.999,-0.2,37.9
12/4/2018,6:00:00,0.019,7,224.18,3.9,178.99,0.9,0.018,1.998,13.398,15.399,1.1,37.4
12/4/2018,7:00:00,0.017,6.2,235.06,4.1,198.77,3,0.016,7.077,17.269,24.363,1.2,37.1
12/4/2018,8:00:00,0.019,5.6,206.46,4.7,,,,,,,,
12/4/2018,9:00:00,0.021,5.8,219.56,3.6,179.93,1.6,0.022,5.572,10.13,15.7,1.4,38.4
12/4/2018,10:00:00,0.023,5,169.63,4.1,,0.9,0.024,5.173,7.538,12.711,1.7,39.2
12/4/2018,11:00:00,0.025,3.5,161.91,4.2,,1.4,0.025,5.487,7.326,12.812,0,40
12/4/2018,12:00:00,0.027,4.2,169.68,3,,1.3,0.028,4.765,6.763,11.539,-0.7,40.8
12/4/2018,13:00:00,0.031,5,152.74,3.8,,1.7,0.03,4.628,7.804,12.441,0.1,41
12/4/2018,14:00:00,0.031,6,158.13,4.5,,1.3,0.031,3.88,8.643,12.521,1.5,40.4
12/4/2018,15:00:00,0.029,7,163.23,4.4,,1.5,0.029,3.288,11.541,14.827,1.8,39.8
12/4/2018,16:00:00,0.024,7.3,208.91,7.2,,2,0.024,3.379,16.074,19.467,1.3,38.6
12/4/2018,17:00:00,0.021,7.5,237.87,8,,1.5,0.024,2.417,15.355,17.765,2.3,37.8
12/4/2018,18:00:00,0.019,8.5,277.07,7.8,,1,0.023,2.019,16.822,18.851,3.9,37.1
12/4/2018,19:00:00,0.022,8.3,188.87,12.3,,0.5,0.023,1.599,14.977,16.573,1.6,35.7
12/4/2018,20:00:00,0.023,6.4,178.37,8.8,,0.5,0.024,1.69,13.377,15.068,-0.1,33.5
12/4/2018,21:00:00,0.021,6.6,228.65,5.8,,0.7,0.022,1.821,15.651,17.468,1.2,32.4
12/4/2018,22:00:00,0.02,6.5,245.67,5.3,,0.7,0.02,1.095,17.151,18.246,2.7,31.7
12/4/2018,23:00:00,0.021,6.2,235.13,5.8,,0.6,0.023,0.889,14.575,15.465,1.7,31.4
12/5/2018,0:00:00,0.023,5.2,220.68,2.7,,0.5,0.025,0.791,13.234,14.025,-0.2,30.8
12/5/2018,1:00:00,0.019,5.8,172.78,6.2,,0.7,0.024,0.687,14.703,15.389,2,30.4
12/5/2018,2:00:00,0.019,6.3,174.9,2.2,,0.8,0.02,1.156,17.95,19.111,0.8,30
12/5/2018,3:00:00,0.018,5.8,204.77,3.5,,0.9,0.015,1.66,23.47,25.13,-0.7,29.5
12/5/2018,4:00:00,0.016,6.5,203.12,3.8,,0.3,0.015,2.192,23.172,25.368,3.5,29.1
12/5/2018,5:00:00,0.009,6.4,355.62,30.6,,0.3,0.016,2.866,23.063,25.935,0.3,29
12/5/2018,6:00:00,0.007,8.3,293.69,27.2,,0.6,0.01,6.84,29.91,36.747,-1.3,28.9
12/5/2018,7:00:00,0.007,7.8,288.77,19.4,,1.6,0.006,14.218,34.297,48.528,2.6,28.8
12/5/2018,8:00:00,0.013,7.5,250.39,22.5,,1,0.011,18.434,28.446,46.874,4.7,29.6
12/5/2018,9:00:00,0.014,6.9,376.11,22.5,,0.5,0.022,8.946,15.161,24.103,3.2,31.3
12/5/2018,10:00:00,0.015,7.5,452.31,24.4,,0.4,0.024,7.264,13.131,20.387,2,32.6
12/5/2018,11:00:00,0.016,6.1,344.85,,,0.5,0.024,,,,1.4,32.9
12/5/2018,12:00:00,0.017,7.4,386.44,-0.5,,0.5,0.025,,,,3.9,34
12/5/2018,13:00:00,0.017,6,407.11,53.6,,0.5,0.028,,,,4.2,34.4
12/5/2018,14:00:00,0.021,6.2,236.52,29,,0.4,0.031,,,,2.4,35.1
12/5/2018,15:00:00,0.023,8,238.92,21.7,,0.5,0.027,,,,2.1,35.8
12/5/2018,16:00:00,0.024,7,230.1,18.1,,0.6,0.024,,,,2.1,36
12/5/2018,17:00:00,0.024,7.4,234.08,14.8,,0.7,0.018,,,,0.8,35.8
12/5/2018,18:00:00,0.015,9.1,279.32,15.3,,,,,,,,
12/5/2018,19:00:00,0.005,9,362.36,15.7,,1.2,0.011,2.641,31.922,34.565,4.6,35.4
12/5/2018,20:00:00,0.004,9.9,404.9,13.6,376.08,0.9,0.006,4.94,37.842,42.785,3.2,34.8
12/5/2018,21:00:00,0.01,8.8,279.58,12.4,353.58,1.2,0.006,5.306,36.239,41.55,6.2,34.4
12/5/2018,22:00:00,0.005,10,402.37,9.8,323.1,0.7,0.008,6.226,33.217,39.447,7.1,34.2
12/5/2018,23:00:00,0.013,7.8,278.7,10.2,330.63,0.6,0.009,1.331,29.966,31.297,5.8,33.7
12/6/2018,0:00:00,0.009,9.6,275.61,9.1,291.32,0.5,0.012,0.687,26.485,27.171,2.3,33.3
12/6/2018,1:00:00,0.011,8.7,297.77,8.4,253.38,0.5,0.015,0.284,21.29,21.578,2.5,33.1
12/6/2018,2:00:00,0.011,9,252.78,8.5,246.67,0.6,0.015,0.283,20.037,20.32,4.2,32.8
12/6/2018,3:00:00,0.009,8.5,324.85,8.3,255.11,0.6,0.011,0.488,23.433,23.921,4.1,32.8
12/6/2018,4:00:00,0.008,8.5,297.77,10.5,252.95,0.6,0.01,0.88,25.584,26.466,3.4,32.5
12/6/2018,5:00:00,0.004,10.6,294.58,11.8,347,0.9,0.003,11.638,33.402,45.052,6.6,31.8
12/6/2018,6:00:00,0.003,10.9,333.31,9.5,452.41,1.2,0,31.111,38.042,69.151,8,31.3
12/6/2018,7:00:00,0.003,11,318.87,7.9,476.38,1.3,0.001,33.208,35.854,69.064,11.5,31.9
12/6/2018,8:00:00,0.005,10.7,318.21,5.7,382,1.5,0.006,21.517,26.884,48.396,9.8,34.1
12/6/2018,9:00:00,0.008,10.9,300.9,4.9,319.26,1.4,0.01,14.635,21.145,35.77,10.9,35
12/6/2018,10:00:00,0.012,8.6,264.71,3.7,290.87,1.3,0.013,14.877,18.546,33.416,9.8,36.4
12/6/2018,11:00:00,0.017,6.4,227.61,3.7,261.98,0.8,0.016,10.304,16.065,26.364,9.6,36.7
12/6/2018,12:00:00,0.017,6.9,200.06,4.1,212.24,0.6,0.02,7.277,12.466,19.743,6.7,37.4
12/6/2018,13:00:00,0.022,6.3,174.06,7,204.75,0.7,0.023,5.474,11.038,16.511,8.2,39.1
12/6/2018,14:00:00,0.021,7.6,168.89,6.8,193.3,0.8,0.023,3.65,10.396,14.051,8.3,39.2
12/6/2018,15:00:00,0.019,8.8,178.84,9.1,205.82,0.6,0.021,2.258,13.331,15.587,5.1,38.5
12/6/2018,16:00:00,0.012,9,209.38,10.6,213.67,,0.016,1.034,17.838,18.866,5,38.5
12/6/2018,17:00:00,0.012,9.4,202.16,10.7,230.82,,0.012,1.153,21.999,23.154,4.5,38.4
12/6/2018,18:00:00,0.006,11.6,357.32,11.4,227.57,,0.013,0.837,19.524,20.364,5.7,38.1
12/6/2018,19:00:00,0.006,12.5,330.38,11.2,263.77,0.4,0.012,1.226,21.703,22.929,6.1,38.3
12/6/2018,20:00:00,0.008,13.4,387.78,10.8,277.57,0.8,0.011,2.333,20.553,22.889,6.9,38.5
12/6/2018,21:00:00,0.005,12.8,448,10.5,267.23,0.7,0.01,0.951,21.49,22.441,9.9,38.6
12/6/2018,22:00:00,0.003,13.8,432.78,8.2,251.73,0.9,0.011,0.906,21.24,22.147,8.5,38.9
12/6/2018,23:00:00,0.004,12.7,302.57,8,236.54,0.8,0.011,1.03,21.16,22.192,8.5,38.9
12/7/2018,0:00:00,0.005,11.4,260.7,8.4,241.8,0.7,0.011,0.558,21.423,21.979,7,39.1
12/7/2018,1:00:00,0.005,12.2,273.21,9.9,250.28,0.6,0.01,0.492,22.322,22.815,7.1,38.9
12/7/2018,2:00:00,0.005,12.7,281.66,9.8,231.63,0.6,0.013,0.316,19.057,19.374,6.1,38.6
12/7/2018,3:00:00,0.002,13.2,300.33,10.4,242.53,0.7,0.009,0.931,22.333,23.266,8.3,38.2
12/7/2018,4:00:00,0.005,13,263.11,8.3,225.01,0.7,0.012,0.803,18.497,19.3,8.4,37.8
12/7/2018,5:00:00,0.01,11,280.18,6.3,215.85,0.4,0.015,0.605,16.6,17.21,3.9,36.8
12/7/2018,6:00:00,0.014,9.3,196.48,5.8,233.97,2.2,0.013,5.637,20.9,26.532,6.8,36
12/7/2018,7:00:00,0.016,9.4,183.53,4,221.32,1.8,0.014,6.004,20.391,26.395,5.6,34.9
12/7/2018,8:00:00,0.017,6.6,194.15,1.6,219.89,1.4,0.018,7.337,16.73,24.077,4.1,35
12/7/2018,9:00:00,0.023,6.7,155.4,1.7,196.69,1.5,0.023,6.956,10.497,17.443,2.2,35.5
12/7/2018,10:00:00,0.024,6.3,157.4,0.6,173.38,0.9,0.025,4.941,8.063,12.998,2.4,36
12/7/2018,11:00:00,0.024,6,169.17,2.5,176.18,0.6,0.025,4.734,7.58,12.307,1.4,36.5
12/7/2018,12:00:00,0.024,5.7,163.25,3.6,162.23,0.3,0.026,3.747,6.763,10.515,0.3,37.1
12/7/2018,13:00:00,0.023,6,167.8,3.9,168.57,1.6,0.026,5.79,8.504,14.301,4.1,37.5
12/7/2018,14:00:00,0.025,6.6,178.1,4.4,176.73,1.1,0.026,4.318,9.006,13.329,1.3,37.1
12/7/2018,15:00:00,0.022,8.3,183.44,12.7,187.21,1.4,0.024,4.104,11.772,15.868,1.9,36.5
12/7/2018,16:00:00,0.019,8.1,216.12,11.5,179.98,1.5,0.024,3.105,12.02,15.114,1.1,35.2
12/7/2018,17:00:00,0.018,9.5,207.62,11.2,190.96,1.1,0.021,2.603,13.245,15.852,1.2,33.8
12/7/2018,18:00:00,0.02,9.3,195.62,9.4,183.7,1.2,0.022,2.453,12.966,15.412,1.5,32.4
12/7/2018,19:00:00,0.019,9.4,187.45,8.3,176.33,1.5,0.024,2.667,11.815,14.473,4.2,31.4
12/7/2018,20:00:00,0.021,7.6,195.17,7,176.37,1.7,0.023,2.959,12.584,15.537,3.3,30.4
12/7/2018,21:00:00,0.021,7.3,229.25,7.5,195.1,0.9,0.024,1.692,13.588,15.285,2.8,29.7
12/7/2018,22:00:00,0.023,8.2,220.53,6,206.59,1.6,0.022,2.615,16.751,19.376,2.1,29.3
12/7/2018,23:00:00,0.022,8.3,235.34,4,184.15,0.6,0.025,1.163,12.339,13.502,2.1,28.8
12/8/2018,0:00:00,0.021,6.6,172.56,6,199.66,0.3,0.022,0.694,15.784,16.479,5.7,28.2
12/8/2018,1:00:00,0.017,9,280.51,4.8,177.33,0.3,0.024,0.541,13.474,14.014,1.9,27.9
12/8/2018,2:00:00,0.017,9.2,215.06,4.6,218.28,0.3,0.02,0.61,17.15,17.749,1.9,27.4
12/8/2018,3:00:00,0.013,8,227.74,3.8,175.73,0.3,0.024,0.584,13.059,13.642,4.4,26.9
12/8/2018,4:00:00,0.016,8.5,203.12,4.1,194.08,0.4,0.02,0.916,17.727,18.642,5.1,26.5
12/8/2018,5:00:00,0.018,7.3,206.8,4.8,258.02,0.4,0.013,1.563,25.743,27.31,3,25.8
12/8/2018,6:00:00,0.014,7.3,417.59,5.3,315.43,0.5,0.007,1.637,31.759,33.396,3.8,25.2
12/8/2018,7:00:00,0.008,9.9,479.65,3.3,385.37,1.3,0.004,13.332,36.548,49.888,4.1,25.8
12/8/2018,8:00:00,0.013,7.7,372.84,3.6,276.21,1.6,0.015,11.551,25.102,36.641,4.8,27.6
12/8/2018,9:00:00,,9,,2.9,269.89,2.2,0.02,12.597,20.612,33.23,1.3,29.1
12/8/2018,10:00:00,,9.7,,1.5,342.02,1.7,0.017,17.824,23.294,41.112,5.5,31.2
12/8/2018,11:00:00,,6.6,247.8,4.8,264.94,1.2,0.02,12.955,17.791,30.739,6.8,32.9
12/8/2018,12:00:00,0.02,5.9,218.21,6.4,209.31,1.1,0.025,5.134,10.381,15.515,8.8,34.4
12/8/2018,13:00:00,0.021,7.3,200.25,9.6,209.65,0.8,0.025,3.125,10.175,13.3,7.1,34.2
12/8/2018,14:00:00,0.018,9.2,231.01,15,205.87,0.8,0.023,1.64,11.97,13.613,8.1,34.7
12/8/2018,15:00:00,0.018,11.9,224.87,15.8,237.08,1,0.019,1.571,15.479,17.05,9.4,34.6
12/8/2018,16:00:00,0.017,12.8,233.85,12.3,231.99,0.9,0.018,0.668,15.371,16.039,9.3,33.6
12/8/2018,17:00:00,0.015,10.3,264.99,12.7,237.61,0.6,0.02,0.921,15.089,16.016,7,33.6
12/8/2018,18:00:00,0.014,12.3,233.18,13.6,277.96,0.4,0.017,1.249,18.906,20.16,7.8,33.3
12/8/2018,19:00:00,0.014,12.8,260.69,12.2,272,0.6,0.015,0.87,20.637,21.506,8.5,32.8
