pm2.5,Temp,RH,AP,Flag,Date,Time
156.03,24.9,48,752,0,15:40:30,4-Aug-19
157.88,24.9,48,752,0,15:40:31,4-Aug-19
155.71,24.9,48,752,0,15:40:32,4-Aug-19
155.47,24.9,48,752,0,15:40:33,4-Aug-19
157.07,24.9,48,752,0,15:40:34,4-Aug-19
159.06,24.9,48,752,0,15:40:35,4-Aug-19
157.63,24.9,48,752,0,15:40:36,4-Aug-19
158.11,24.9,48,752,0,15:40:37,4-Aug-19
154.72,24.9,48,752,0,15:40:38,4-Aug-19
152.61,24.9,48,752,0,15:40:39,4-Aug-19
148.81,24.9,48,752,0,15:40:40,4-Aug-19
147.61,24.9,48,752,0,15:40:41,4-Aug-19
149.46,24.9,48,752,0,15:40:42,4-Aug-19
148.19,24.9,48,752,0,15:40:43,4-Aug-19
149.85,24.9,48,752,0,15:40:44,4-Aug-19
148.77,24.9,48,752,0,15:40:45,4-Aug-19
145.8,24.9,48,752,0,15:40:46,4-Aug-19
147.4,24.9,48,752,0,15:40:47,4-Aug-19
148.8,24.9,48,752,0,15:40:48,4-Aug-19
145.45,24.9,48,752,0,15:40:49,4-Aug-19
145.45,24.9,48,752,0,15:40:50,4-Aug-19
144.9,24.9,48,752,0,15:40:51,4-Aug-19
149.68,24.9,48,752,0,15:40:52,4-Aug-19
146.14,24.9,48,752,0,15:40:53,4-Aug-19
143.47,24.9,48,752,0,15:40:54,4-Aug-19
141.11,24.9,48,752,0,15:40:55,4-Aug-19
141.51,24.9,48,752,0,15:40:56,4-Aug-19
143.49,24.9,48,752,0,15:40:57,4-Aug-19
146.76,24.9,48,752,0,15:40:58,4-Aug-19
147.55,24.9,48,752,0,15:40:59,4-Aug-19
148.83,24.9,48,752,0,15:41:00,4-Aug-19
151.09,24.9,48,752,0,15:41:01,4-Aug-19
153.67,24.9,48,752,0,15:41:02,4-Aug-19
153.12,24.9,48,752,0,15:41:03,4-Aug-19
154.1,24.9,48,752,0,15:41:04,4-Aug-19
154.26,24.9,48,752,0,15:41:05,4-Aug-19
156.66,24.9,48,752,0,15:41:06,4-Aug-19
157.37,24.9,48,750,0,15:41:07,4-Aug-19
159.68,24.9,48,750,0,15:41:08,4-Aug-19
162.6,24.9,48,750,0,15:41:09,4-Aug-19
159.41,24.9,48,750,0,15:41:10,4-Aug-19
153.44,24.9,48,750,0,15:41:11,4-Aug-19
157.62,24.9,48,750,0,15:41:12,4-Aug-19
165.95,24.9,48,750,0,15:41:13,4-Aug-19
169.75,24.9,48,750,0,15:41:14,4-Aug-19
168.84,24.9,48,750,0,15:41:15,4-Aug-19
168.84,24.9,48,750,0,15:41:16,4-Aug-19
165.35,24.9,48,750,0,15:41:17,4-Aug-19
163.4,24.9,48,750,0,15:41:18,4-Aug-19
162.7,24.9,48,752,0,15:41:19,4-Aug-19
161.14,24.9,48,752,0,15:41:20,4-Aug-19
162.46,24.9,48,752,0,15:41:21,4-Aug-19
158.58,24.9,48,752,0,15:41:22,4-Aug-19
153.29,24.9,48,752,0,15:41:23,4-Aug-19
153.64,24.9,48,752,0,15:41:24,4-Aug-19
153.67,24.9,48,750,0,15:41:25,4-Aug-19
154.89,24.9,48,750,0,15:41:26,4-Aug-19
157.19,24.9,48,750,0,15:41:27,4-Aug-19
155.09,24.9,48,750,0,15:41:28,4-Aug-19
155.4,24.9,48,750,0,15:41:29,4-Aug-19
154.06,24.9,48,750,0,15:41:30,4-Aug-19
152.85,24.9,48,750,0,15:41:31,4-Aug-19
155.49,24.9,48,750,0,15:41:32,4-Aug-19
155.2,24.9,48,750,0,15:41:33,4-Aug-19
154.58,24.9,48,750,0,15:41:34,4-Aug-19
153.59,24.9,48,750,0,15:41:35,4-Aug-19
152.42,24.9,48,750,0,15:41:36,4-Aug-19
152.75,24.9,48,752,0,15:41:37,4-Aug-19
155.67,24.9,48,752,0,15:41:38,4-Aug-19
158.27,24.9,48,752,0,15:41:39,4-Aug-19
158.36,24.9,48,752,0,15:41:40,4-Aug-19
161.32,24.9,48,752,0,15:41:41,4-Aug-19
161.32,24.9,48,752,0,15:41:42,4-Aug-19
158.65,24.9,48,752,0,15:41:43,4-Aug-19
157.13,24.9,48,752,0,15:41:44,4-Aug-19
154.63,24.9,48,752,0,15:41:45,4-Aug-19
153.75,24.9,48,752,0,15:41:46,4-Aug-19
155.52,24.9,48,752,0,15:41:47,4-Aug-19
153.68,24.9,48,752,0,15:41:48,4-Aug-19
151.72,24.9,48,750,0,15:41:49,4-Aug-19
154.42,24.9,48,750,0,15:41:50,4-Aug-19
150.06,24.9,48,750,0,15:41:51,4-Aug-19
147.91,24.9,48,750,0,15:41:52,4-Aug-19
148.31,24.9,48,750,0,15:41:53,4-Aug-19
148.93,24.9,48,750,0,15:41:54,4-Aug-19
147.9,24.9,48,750,0,15:41:55,4-Aug-19
149.29,24.9,48,750,0,15:41:56,4-Aug-19
146.37,24.9,48,750,0,15:41:57,4-Aug-19
149.61,24.9,48,750,0,15:41:58,4-Aug-19
149.88,24.9,48,750,0,15:41:59,4-Aug-19
152.03,24.9,48,750,0,15:42:00,4-Aug-19
149.88,24.9,48,752,0,15:42:01,4-Aug-19
152.44,24.9,48,752,0,15:42:02,4-Aug-19
152.32,24.9,48,752,0,15:42:03,4-Aug-19
150.84,24.9,48,752,0,15:42:04,4-Aug-19
151.25,24.9,48,752,0,15:42:05,4-Aug-19
153.01,24.9,48,752,0,15:42:06,4-Aug-19
155.64,24.9,48,752,0,15:42:07,4-Aug-19
155.64,24.9,48,752,0,15:42:08,4-Aug-19
155.31,24.9,48,752,0,15:42:09,4-Aug-19
155.79,24.9,48,752,0,15:42:10,4-Aug-19
155.51,24.9,48,752,0,15:42:11,4-Aug-19
153.72,24.9,48,752,0,15:42:12,4-Aug-19
155.39,24.9,48,750,0,15:42:13,4-Aug-19
154.26,24.9,48,750,0,15:42:14,4-Aug-19
153.26,24.9,48,750,0,15:42:15,4-Aug-19
155.76,24.9,48,750,0,15:42:16,4-Aug-19
153.23,24.9,48,750,0,15:42:17,4-Aug-19
153.68,24.9,48,750,0,15:42:18,4-Aug-19
153.63,24.9,48,750,0,15:42:19,4-Aug-19
155.26,24.9,48,750,0,15:42:20,4-Aug-19
151.46,24.9,48,750,0,15:42:21,4-Aug-19
150.39,24.9,48,750,0,15:42:22,4-Aug-19
153.61,24.9,48,750,0,15:42:23,4-Aug-19
154.48,24.9,48,750,0,15:42:24,4-Aug-19
158.07,24.9,48,752,0,15:42:25,4-Aug-19
154.63,24.9,48,752,0,15:42:26,4-Aug-19
156.38,24.9,48,752,0,15:42:27,4-Aug-19
157.59,24.9,48,752,0,15:42:28,4-Aug-19
161.48,24.9,48,752,0,15:42:29,4-Aug-19
161,24.9,48,752,0,15:42:30,4-Aug-19
161,24.9,48,752,0,15:42:31,4-Aug-19
157.07,24.9,48,752,0,15:42:32,4-Aug-19
158.34,24.9,48,752,0,15:42:33,4-Aug-19
159.02,24.9,48,752,0,15:42:34,4-Aug-19
156.76,24.9,48,752,0,15:42:35,4-Aug-19
158.32,24.9,48,752,0,15:42:36,4-Aug-19
159.24,24.9,48,752,0,15:42:37,4-Aug-19
158.85,24.9,48,752,0,15:42:38,4-Aug-19
162.93,24.9,48,752,0,15:42:39,4-Aug-19
161.03,24.9,48,752,0,15:42:40,4-Aug-19
162.11,24.9,48,752,0,15:42:41,4-Aug-19
161.95,24.9,48,752,0,15:42:42,4-Aug-19
158.47,24.9,48,752,0,15:42:43,4-Aug-19
162.8,24.9,48,752,0,15:42:44,4-Aug-19
158.51,24.9,48,752,0,15:42:45,4-Aug-19
157.39,24.9,48,752,0,15:42:46,4-Aug-19
156.6,24.9,48,752,0,15:42:47,4-Aug-19
155.55,24.9,48,752,0,15:42:48,4-Aug-19
159.58,24.9,48,752,0,15:42:49,4-Aug-19
159.12,24.9,48,752,0,15:42:50,4-Aug-19
156.84,24.9,48,752,0,15:42:51,4-Aug-19
159.01,24.9,48,752,0,15:42:52,4-Aug-19
155.9,24.9,48,752,0,15:42:53,4-Aug-19
155.9,24.9,48,752,0,15:42:54,4-Aug-19
153.31,24.9,48,752,0,15:42:55,4-Aug-19
154.58,24.9,48,752,0,15:42:56,4-Aug-19
152.61,24.9,48,752,0,15:42:57,4-Aug-19
156.41,24.9,48,752,0,15:42:58,4-Aug-19
154.26,24.9,48,752,0,15:42:59,4-Aug-19
152,24.9,48,752,0,15:43:00,4-Aug-19
150.27,24.9,48,752,0,15:43:01,4-Aug-19
148.42,24.9,48,752,0,15:43:02,4-Aug-19
146.6,24.9,48,752,0,15:43:03,4-Aug-19
152.28,24.9,48,752,0,15:43:04,4-Aug-19
151.89,24.9,48,752,0,15:43:05,4-Aug-19
151.09,24.9,48,752,0,15:43:06,4-Aug-19
150.62,24.9,48,750,0,15:43:07,4-Aug-19
150.71,24.9,48,750,0,15:43:08,4-Aug-19
154.45,24.9,48,750,0,15:43:09,4-Aug-19
153.46,24.9,48,750,0,15:43:10,4-Aug-19
158.14,24.9,48,750,0,15:43:11,4-Aug-19
158.39,24.9,48,750,0,15:43:12,4-Aug-19
156.29,24.9,48,750,0,15:43:13,4-Aug-19
158.74,24.9,48,750,0,15:43:14,4-Aug-19
160.06,24.9,48,750,0,15:43:15,4-Aug-19
157.4,24.9,48,750,0,15:43:16,4-Aug-19
158.58,24.9,48,750,0,15:43:17,4-Aug-19
157.18,24.9,48,750,0,15:43:18,4-Aug-19
157.37,24.9,49,752,0,15:43:19,4-Aug-19
157.37,24.9,49,752,0,15:43:20,4-Aug-19
157.59,24.9,49,752,0,15:43:21,4-Aug-19
158.78,24.9,49,752,0,15:43:22,4-Aug-19
156.43,24.9,49,752,0,15:43:23,4-Aug-19
159.85,24.9,49,752,0,15:43:24,4-Aug-19
161.34,24.9,48,750,0,15:43:25,4-Aug-19
163.31,24.9,48,750,0,15:43:26,4-Aug-19
166.82,24.9,48,750,0,15:43:27,4-Aug-19
169.68,24.9,48,750,0,15:43:28,4-Aug-19
172.19,24.9,48,750,0,15:43:29,4-Aug-19
166.34,24.9,48,750,0,15:43:30,4-Aug-19
168.39,24.9,48,752,0,15:43:31,4-Aug-19
165.96,24.9,48,752,0,15:43:32,4-Aug-19
166.74,24.9,48,752,0,15:43:33,4-Aug-19
168.69,24.9,48,752,0,15:43:34,4-Aug-19
162.94,24.9,48,752,0,15:43:35,4-Aug-19
164.87,24.9,48,752,0,15:43:36,4-Aug-19
162.65,24.9,49,752,0,15:43:37,4-Aug-19
